trial_pos,bin,value
15,4,1134.133544921875
15,5,1779.0330810546875
15,6,1645.6055908203125
15,7,1623.36767578125
15,8,1445.4610595703125
15,9,1067.4141845703125
15,10,644.89599609375
15,11,511.46923828125
15,12,266.853515625
15,13,200.14013671875
15,14,44.4755859375
15,15,44.4755859375
16,0,0.0
16,1,88.95165252685547
16,2,355.80660820007324
16,3,822.8027496337891
16,4,1134.133544921875
16,5,1779.0330810546875
16,6,1645.6055908203125
16,7,1623.36767578125
16,8,1445.4610595703125
16,9,1067.4141845703125
16,10,644.89599609375
16,11,511.46923828125
16,12,266.853515625
16,13,200.14013671875
16,14,44.4755859375
16,15,44.4755859375
17,0,0.0
17,1,88.95165252685547
17,2,355.80660820007324
17,3,822.8027496337891
17,4,1134.133544921875
17,5,1779.0330810546875
17,6,1645.6055908203125
17,7,1623.36767578125
17,8,1445.4610595703125
17,9,1067.4141845703125
17,10,644.89599609375
17,11,511.46923828125
17,12,266.853515625
17,13,200.14013671875
17,14,44.4755859375
17,15,44.4755859375
18,0,0.0
18,1,0.0
18,2,378.0445137023926
18,3,889.5165557861328
18,4,1556.6538696289062
18,5,1601.1296997070312
18,6,1823.5089721679688
18,7,1601.1280517578125
18,8,1245.3199462890625
18,9,1022.9390869140625
18,10,845.0361328125
18,11,444.755859375
18,12,200.14013671875
18,13,200.14013671875
18,14,44.4755859375
18,15,0.0
19,0,0.0
19,1,22.237913131713867
19,2,644.8994750976562
19,3,1111.8956832885742
19,4,1334.2747650146484
19,5,1556.6539001464844
19,6,1845.7468872070312
19,7,1712.3165283203125
19,8,1178.605224609375
19,9,1111.890625
19,10,555.94482421875
19,11,533.70703125
19,12,422.51806640625
19,13,133.4267578125
19,14,44.4755859375
19,15,0.0
20,0,0.0
20,1,22.237913131713867
20,2,289.0928649902344
20,3,733.8511276245117
20,4,1089.6577606201172
20,5,1756.795166015625
20,6,1779.0330200195312
20,7,1489.9403076171875
20,8,1312.034423828125
20,9,1022.939697265625
20,10,845.036376953125
20,11,333.56689453125
20,12,266.853515625
20,13,66.71337890625
20,14,44.4755859375
20,15,0.0
21,0,0.0
21,1,44.475826263427734
21,2,222.37912368774414
21,3,667.1374053955078
21,4,1289.7989807128906
21,5,1623.3676147460938
21,6,1712.3193359375
21,7,1400.9886474609375
21,8,1200.84716796875
21,9,1156.3660888671875
21,10,644.89599609375
21,11,555.94482421875
21,12,311.3291015625
21,13,155.66455078125
21,14,66.71337890625
21,15,0.0
22,0,0.0
22,1,44.475826263427734
22,2,244.61703872680664
22,3,889.5165405273438
22,4,1200.8472290039062
22,5,1712.3193969726562
22,6,1556.6538696289062
22,7,1423.2265625
22,8,1312.0357666015625
22,9,845.0367431640625
